link,rating,date,user_name,description,likes,sentiment_score
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRbUlpNlJREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDQmIi6RQ%7CCgwIlYWc2wUQgKPVuwI%7C?hl=en,5.0,6 years ago,Prakash Yalamarthi,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZcGVpSFJnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDYpeiHRg%7CCgsI8vTy5gUQ-IPfIQ%7C?hl=en,5.0,5 years ago,Yugan Chithiraputhiran,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNScE96NFJnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICRpOz4Rg%7CCgwI0pb8oAYQgI7t3wI%7C?hl=en,5.0,a year ago,Sami Ramesh,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvb0t6MVNBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDooKz1SA%7CCgwI0JmH5AUQ8Z72_wI%7C?hl=en,4.0,5 years ago,Kimtan Woo,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURzMXJHQVNREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDs1rGASQ%7CCgwIy_X48gUQkLWb2AE%7C?hl=en,5.0,4 years ago,Balanagarajan Ganesan,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEekwydlNREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICDzL2vSQ%7CCgsIpvyEsAYQqKD1dg%7C?hl=en,4.0,6 months ago,Karthikeyan S,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURReV9XWFNnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDQy_WXSg%7CCgwImI252AUQgObRpwI%7C?hl=en,5.0,6 years ago,PEDDIRAJULU AKURATI,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPeHR6U1N3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICOxtzSSw%7CCgwIy7iClQYQ0PeF0QE%7C?hl=en,5.0,2 years ago,Jsamuel Sam,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzd1BPR1RnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICswPOGTg%7CCgwI9NuL8QUQkMyr2AM%7C?hl=en,3.0,4 years ago,たかなお,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURicDV2bVRnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDbp5vmTg%7CCgwIxfrbtQYQqMjT7AE%7C?hl=en,5.0,2 months ago,Ramesh Maharajan,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJMG9fOVRnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDI0o_9Tg%7CCgwIx6-d4QUQ-YvbjQI%7C?hl=en,5.0,5 years ago,Bharath Saanthaligam,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZcWIyTVR3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICYqb2MTw%7CCgwI4L3P5QUQ8MSj2wI%7C?hl=en,4.0,5 years ago,Narayanan Palaniappan,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNMzZpU1VBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDM36iSUA%7CCgsI15mF8QUQ0Ji9Pg%7C?hl=en,4.0,4 years ago,Archana Dayanand,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNzbVlDbFVBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICsmYClUA%7CCgwIxvTz8QUQgKSWxQE%7C?hl=en,5.0,4 years ago,revanth durga,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMweTRTeFVBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC0y4SxUA%7CCgsIspz87AUQkIyeJw%7C?hl=en,5.0,5 years ago,Sathishkumar Nagarajan,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQwcWFHOFVBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID0qaG8UA%7CCgwIhv6f7gUQ8Pni0QE%7C?hl=en,4.0,4 years ago,Praveen Kp,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM4cU4zOVVBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC8qN39UA%7CCgwIiLzI9wUQkL367AI%7C?hl=en,5.0,4 years ago,Tamilselvan Eswaramoorthy,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR3ck4yNVVnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDwrN25Ug%7CCgwIo8HJ3gUQ0MjW0wM%7C?hl=en,5.0,5 years ago,DiL Kumar,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR3dXBLQVV3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDwupKAUw%7CCgwIufGU3gUQ4MLy1AI%7C?hl=en,5.0,5 years ago,Tejas Nayar,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3eXRDeVV3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICwytCyUw%7CCgsIjYax1wUQgNfMWg%7C?hl=en,3.0,6 years ago,VasanthaKumar Boopathy,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJNnRXRFZBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICI6tWDVA%7CCgwIlZ2R3wUQvuLy_wI%7C?hl=en,2.0,5 years ago,Yuki Omega,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURvNUwtZVZBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDo5L-eVA%7CCgwIw4Sk5AUQ2NX6wAE%7C?hl=en,3.0,5 years ago,Rajesh Murugesan,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNd2N5Z1ZREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDMwcygVQ%7CCgwI5M-y8AUQ8NWGygE%7C?hl=en,5.0,4 years ago,Andro Babu,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBbHVuOFZREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDAlun8VQ%7CCgwI8LGF3AUQiLTq8QE%7C?hl=en,3.0,6 years ago,Nishitha Sahoo,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURrMTZXNVZnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDk16W5Vg%7CCgwI4ueZ6QUQ-KXb3gI%7C?hl=en,4.0,5 years ago,Himanshu Singh,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNZOU0tcldBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICY9M-rWA%7CCgwIod-b5QUQ-O7g8wE%7C?hl=en,4.0,5 years ago,Saravanan Selvam,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUdHRIQlRnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICTttHBTg%7CCgwI3fGNsgYQoN-isAE%7C?hl=en,5.0,4 months ago,Jyothi Maggam and aari works,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURNcXVQX0F3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDMquP_Aw%7CCgwIvuKR8AUQqIeczgE%7C?hl=en,4.0,4 years ago,Brandon Rodriquez,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ5bDZpNHBnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID9l6i4pgE%7CCgwIms7zrwYQ2ISd6AE%7C?hl=en,5.0,6 months ago,Giselle Dsouza,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNUaHZYbGxnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICThvXllgE%7CCgwIl5OLsgYQsJe2tAM%7C?hl=en,5.0,4 months ago,manikandan bhachumohan,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURSdnQyWXNBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDRvt2YsAE%7CCgsIxvCjogYQsI-oCw%7C?hl=en,5.0,a year ago,pradeep apple,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNNenR5UjlnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICMztyR9gE%7CCgwI5KjT7gUQwNuG1gI%7C?hl=en,5.0,4 years ago,Ruwan Chathuranga,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSc3JIa0VnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICRsrHkEg%7CCgwIiMKQoQYQgOKIpwE%7C?hl=en,4.0,a year ago,srinivasan sridhar,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvOWJmRFNnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICo9bfDSg%7CCgwIke_i4wUQuKuRgwE%7C?hl=en,4.0,5 years ago,S Y,1階の看板にフィッシュヘッドカレーが出ていたのでそれを食べに行ったら、今はやってないとのこと。替わりに勧めてくれたフィッシュカレーは美味しかったけど、少々残念。,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCMzZEa05REAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICB36DkNQ%7CCgwIzdnpnQYQyLaFwwI%7C?hl=en,5.0,a year ago,Haridas Pillay,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCanB1a3dnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDBjpukwgE%7CCgwI2JylngYQsPvUlwE%7C?hl=en,4.0,a year ago,Pankaj Sharma,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNodTdtNnFRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIChu7m6qQE%7CCgwI4pncnwYQ8KP18AE%7C?hl=en,4.0,a year ago,praveen franklin,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoLS1MUGd3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDh--LPgwE%7CCgwIvJnZoAYQyJi3iQM%7C?hl=en,3.0,a year ago,Periasamy Ponnusamy,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCci1udW13RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDBr-numwE%7CCgwI4f3mngYQ4OLk4wI%7C?hl=en,4.0,a year ago,r g,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtNnNpTTVnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIC-6siM5gE%7CCgwIvOCDmwYQwO2TpgI%7C?hl=en,5.0,a year ago,Ravinder Akarapu,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1dlliOHNBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICuvYb8sAE%7CCgwI78GulwYQyPr_9wE%7C?hl=en,5.0,2 years ago,Das Silva,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNMN3FTUi1BRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICL7qSR-AE%7CCgwI3cvKswYQyOHovAE%7C?hl=en,5.0,3 months ago,J S CREATIONS,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0NDd6MDZnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDt47z06gE%7CCgwIxOSJrgYQ4IaA1wI%7C?hl=en,5.0,8 months ago,Pavan Kumar,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVaG9mZkJnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDUhoffBg%7CCgwI8bz16gUQiNeclQI%7C?hl=en,3.0,5 years ago,Guru Prakash,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCcU5xQ1pREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDBqNqCZQ%7CCgwI79_1nQYQ6K7uywM%7C?hl=en,4.0,a year ago,Ganeson Shanmuganathan,,0,0.0
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBd3FUd2lBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDAwqTwiAE%7CCgwI6JX42AUQgLqm0wM%7C?hl=en,4.0,6 years ago,Tin Htun,Dum briyani Mutton is a must try.,0,0.2
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnNmZXWGN3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDg6fWXcw%7CCgwIx4uf2AUQwM3WrAM%7C?hl=en,4.0,6 years ago,Shilpa Purushothaman,Decent place for South Indian foodies.. esp for non veg,0,0.25
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCMklqcHlBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICB2IjpyAE%7CCgwIwfHxnAYQ0MernQI%7C?hl=en,2.0,a year ago,Murugan Soundararajan,Delivery is taking more than 1 hr and no response from the restaurant.,0,0.3333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQycXBiYS1RRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID2qpba-QE%7CCgwIjJ7YmAYQ0K3hgwE%7C?hl=en,5.0,2 years ago,RISHI,Vow classic environment.vest services,0,0.3333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRMGUzTDZ3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICQ0e3L6wE%7CCgwI24Oc1gUQgNKBuQE%7C?hl=en,5.0,6 years ago,Karthikeyan Thangaraj,Best briyani in CBP.,4,0.3333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnbmRpTXl3RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICgndiMywE%7CCgwI0LOr2gUQwKW2zwE%7C?hl=en,4.0,6 years ago,Abhinav Sinha,Nice location. Roof top bar & restaurant,0,0.3333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNkbmRPbHVnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICdndOlugE%7CCgsI4NrCrgYQoPycFg%7C?hl=en,5.0,7 months ago,Saravanabava Natesan,Nice food to try,1,0.3333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJdXRQTXpRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICIutPMzQE%7CCgwInoua3wUQyJT20AM%7C?hl=en,4.0,5 years ago,Anupam Prasad,Ok for short gathering.,0,0.3333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNxME5pOEhREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICq0Ni8HQ%7CCgwIiLSshQYQkIa87gE%7C?hl=en,5.0,3 years ago,Kathir Vel,"One of the best dum biriyani, India style.",0,0.3333333333333333
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURLbXVtSlFBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDKmumJQA%7CCgsI6uzYhAYQkOTwcQ%7C?hl=en,5.0,3 years ago,PRINCE J,"Nice place to eat and drink beer ,,drink hoegaaden beer 48 dollars unlimited for 2 hours..try",0,0.38461538461538464
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnN3VUNkhnEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICg7uT6Hg%7CCgsI45rV3QUQuNmbQw%7C?hl=en,4.0,6 years ago,Sunil Khamkar,"The food is quite nice, especially the biryanis. Good place for weekday drinks. A bit crowded on Fridays. The service is ok, sometime slow and missed orders.",0,0.3888888888888889
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3emFHMy1nRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID7zaG3-gE%7CCgwIqrK1tgYQwJzi6wE%7C?hl=en-US,4.0,a month ago,Robin CHAN,Good service.   Fish a bit too spicy and lassi too sweet. Probably suitable for native diners,0,0.4090909090909091
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ2ektqUTNRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID6zKjQ3QE%7CCgwIvsSsigYQoIP8sgM%7C?hl=en,4.0,3 years ago,Veera Manoharan,Wonderful restaurant to enjoy food with family and friends a bit expensive but good taste of food,0,0.4090909090909091
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ1aXVlT2tBRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID5iueOkAE%7CCgwIyrTUqQYQgO7u1AI%7C?hl=en,5.0,11 months ago,John Arockiaraj,A hardcore fan of Kili Parotta and Mutton Dum Briyani,1,0.42857142857142855
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnbk1tdDRnRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDgnMmt4gE%7CCgsItZ2M2gUQwIXrNg%7C?hl=en,5.0,6 years ago,Balaji S,"New addition in CBP, good for indian food esp. Tasty south Indian food...",0,0.45454545454545453
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNFb0xyT0N3EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICEoLrOCw%7CCgwI3Z-U6AUQ4JvjhwM%7C?hl=en,4.0,5 years ago,cHIr sUr,Nice n cozy place to have drinks n enjoy game. Have good South Indian Veg n Non-Veg dishes to choose from. A little more variety of draught beers would have been great.,0,0.4642857142857143
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJaGRqZzRRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICIhdjg4QE%7CCgwIksfv3wUQ_JzXgAM%7C?hl=en,3.0,5 years ago,Viswakiran Kannepalli విశ్వకిరణ్ కన్నేపల్లి,Coffee can be all day ;) Not all take alcohol...,0,0.5
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMdFlQUEpBEAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICLtYPPJA%7CCgwIj-3YswYQ2MmRiwM%7C?hl=en,2.0,3 months ago,Omkar Udipi,"As of June 2024, restaurant management has changed and is moving away from Mangalorean cuisine. There still are a few Mangaloreaan dishes like pulimunchi, neer dosa that can still be ordered, but taste is slightly different from the authentic stuff.",0,0.5
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNkcUwtYk53EAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICdqL-bNw%7CCgsIr8KgrgYQ0PzRSA%7C?hl=en-US,3.0,8 months ago,Navdeep Mahajan,"Authentic Mangalore Food is still not here! I went thinking of relishing the dishes that I love,  although food is decent it is no where even slightly close to a good mangalorean food. Ordered neer dosa, Chicken Ghee Roast (totally incorrect dish) and Goli Baje. Average taste, but affordable price.",2,0.5
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURteWZLVzhRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgIDmyfKW8QE%7CCgwI1pLljwYQkKDrkwI%7C?hl=en,5.0,2 years ago,Sankar Dakshina,"Really nice place, but little bit noisy (it's usual one)",0,0.5
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN6M3NIbl9RRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICz3sHn_QE%7CCgwI3ffwsgYQsNS19gI%7C?hl=en,5.0,4 months ago,murugan Jawaharlal,May improve the quality of the time,0,0.5
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3NU4zRW93RRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID75N3EowE%7CCgwIsI6YtgYQwMiz1AM%7C?hl=en,5.0,a month ago,A Tangles,"First visit with an open mind to try unfamiliar dishes and the waiter suggested 3 dishes based on our preference :

1) Murgh Anarkali Tikka $15 (7/10 bit over charred corners),
2) Chicken Milagu Masala $11 (7.5/10 loved it until next dish..),
3) Methi Chicken Masala $12 (8.5/10 so gd ordered twice)

we also added :
Garlic Nann $4.7ea x 2 (9/10 so gd ordered twice)
and Mutton Dum Briyani $14 (7/10 for comparison)

The Methi Chic and Nann were was goood...we encored despite being satisfied and full already.

Portion and prices are reasonable. Went in for early dinner, service was okay.

But pls update your google address, we went to upper weld rd on a rainy day to only discover you've moved to Norris Rd.

Def will going back for Methi Chic Masala and Nann (let it sit until slightly drier for best texture/taste)",0,0.5319148936170213
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQwd1p2Y0xREAE!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgID0wZvcLQ%7CCgwI2JGU7gUQiNfvpgE%7C?hl=en,1.0,4 years ago,Amita Devadiga,Worst service...one person had to leave because they took more than an hour to give veg meal.,0,0.6
https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNrOGVpdTlRRRAB!2m1!1s0x0:0x51ff777ed732ea18!3m1!1s2@1:CIHM0ogKEICAgICk8eiu9QE%7CCgwI3ae46AUQsN-O5gI%7C?hl=en,3.0,5 years ago,Jitin Batra,"Food was good from non vegetarian perspective. For a vegetarian, it an avg food and limited options.",0,0.6
